D11,E11,F11,mean_HdhQ150-2w-66,std_HdhQ150-2w-66
41.622889651288794,41.62937954846946,40.96498508815216,41.40575142930347,0.3817286409352703
40.835002140985935,40.97222200272885,42.35344151501733,41.386888552910705,0.8398665334635051
41.55103625854746,41.09495963677743,41.48684388834532,41.3776132612234,0.24688047443525374
41.12127187086156,40.44626615928988,41.63286412389521,41.06680071801555,0.5951714141914581
40.55809550815337,40.92225597147115,41.562294209288034,41.01421522963752,0.5083759796764762
41.667440174937845,41.655224521886204,42.22528864549577,41.849317780773276,0.3256576022220384
40.51408416195684,40.536507774931465,40.37039056419397,40.47366083369409,0.09013471044320183
41.82566796258641,41.507414592289095,42.57893844772029,41.97067366753193,0.5502825038465191
41.410779594479344,42.79803119641085,42.287433563559055,42.16541478481642,0.7016289536070788
41.30974268304322,41.2326532831354,41.29466533247932,41.27902043288598,0.040856652542777074
40.929356575210406,41.93549832473651,41.96026891313287,41.60837460435993,0.5881772763758828
41.746648349724566,43.14231469550723,42.43267809479453,42.44054704667545,0.6978664467434743
42.18274962551531,41.79195204381979,41.75428653208511,41.909662733806734,0.23724883669018323
40.76098648781793,42.31781100711681,42.38122553358142,41.820007676172054,0.9176871790424648
41.44762923937048,41.05674869424833,41.17384041468428,41.226072782767694,0.20060674302088802
40.30531155071772,41.45550901639431,40.877688035646706,40.87950286758625,0.5751008804752777
40.523966436782,41.824532264500405,41.32481558836535,41.22443809654925,0.6560675260250922
41.311833054523,42.569043878812195,41.78212819223411,41.88766837518977,0.6352155632863657
41.31559868775374,41.34337187478019,42.245200803918124,41.634723788817354,0.5288709454622771
40.82599442264231,42.686895731635246,41.63134306660356,41.71474440696037,0.9332498369316173
41.248315029811586,41.300138613790175,41.988157924341145,41.51220385598097,0.41300197015940393
42.20421681494844,41.728273339081305,41.839661514219124,41.92405055608296,0.24894111923333156
41.36921984372409,42.48430677021751,41.471121256085745,41.77488262334245,0.6164883937166867
41.568597708331,41.526060298959905,42.28663034387286,41.793762783721256,0.4273653959860899
40.74152301028363,41.36512407384217,42.46874049429993,41.52512919280858,0.8746549535928385
40.9571711425154,41.399365583261186,41.55199727041531,41.302844665397295,0.3089364761517594
42.07815766058434,41.582944285667615,41.25828614619152,41.639796030814495,0.4128818423264412
42.99115784535674,42.48665252208276,43.19253485487508,42.89011507410486,0.3636271416626887
41.99157812104389,40.91188586386654,41.969401505201745,41.624288496704054,0.6170584121685111
41.92826157379822,41.83661525818411,41.625979889598405,41.796952240526906,0.15499490436116037
42.494022717357254,42.155467155145274,42.95975195633297,42.53641394294517,0.40381465099785313
41.574177059079304,41.68709296579064,43.184084112308454,42.148451379059466,0.8986594845266411
41.671842588256155,42.39155784540617,41.85609261876807,41.97316435081013,0.3738674306169547
40.93411397230003,41.86693884819162,41.62232401367446,41.47445894472204,0.4836720182445624
41.94996308614476,42.22409422707152,42.387668735484944,42.18724201623374,0.22116763540084547
41.360721978499924,42.02468313152101,42.773690981666554,42.0530320305625,0.7069109533987101
42.491080340146056,42.667681520903436,42.05828872008627,42.405683527045255,0.3135432317684093
42.27899650816222,41.71794769798948,41.04371777977375,41.68022066197515,0.6185029354312558
41.09548877552705,41.20016019338332,41.508070008736816,41.26790632588239,0.21447137886128126
40.9699108083352,41.07441824688914,40.83183115434581,40.95872006985672,0.1216801086370616
41.44582707524225,41.41516556653437,41.728373814155404,41.52978881864401,0.1726616122962971
42.052258238103946,41.182850960513974,42.07161014942029,41.76890644934607,0.5076311664097941
42.11094861077462,41.70715967287955,41.31207819212761,41.71006215859393,0.3994431183094848
41.30131111769038,42.13490635171503,42.62183012980575,42.01934919973706,0.6678006490484143
42.10903432127683,42.70600713772191,41.39301299427691,42.06935148442522,0.6573959619861254
40.79095996803067,42.35300303357284,42.05812677596115,41.734029925854884,0.8299239187050197
42.32574518406045,42.0161341916263,42.52750472412792,42.28979469993822,0.2575738405956924
40.60192087698876,42.67437059794676,41.359268374676915,41.54518661653748,1.0486592182244527
41.2483689833261,41.905944968821274,42.81621725664483,41.9901770695974,0.7873108262547909
41.34367905294836,41.97422223113296,42.44021176540879,41.919371016496704,0.5503203514174827
41.804815124865854,42.995627505170766,41.68834390822132,42.16292884608598,0.7234857833488266
41.470805060122444,42.85287736058516,42.53442086782368,42.28603442951043,0.7237422386319821
41.36467825094029,42.28230072316985,42.457172756272094,42.03471724346074,0.5868213063733275
42.01177575653306,41.68069548679576,42.6867205240744,42.12639725580107,0.5127135262295189
42.11633437600289,41.89768022507944,42.08335526306884,42.03245662138372,0.1178788073533828
41.00376800354049,42.014712360442736,42.43019011906537,41.816223494349536,0.733633686104204
41.29953943996927,41.27060867179353,42.24096803640564,41.603705382722815,0.5520751893274743
41.30345829789705,41.654896221548086,42.40399348151851,41.78744933365455,0.5621140171210925
41.24341857007914,42.819034040928166,41.93956326755848,42.00067195952193,0.7895832648744587
41.6005919315574,40.80033025481895,42.784632309988,41.72851816545479,0.9983173355834308
42.26604777185693,41.378295380335125,40.89448806204544,41.512943738079166,0.695623205893048
42.540072060476746,41.55194962852153,41.43630714156304,41.842776276853776,0.6066377449444349
41.48524460439933,42.01313954702837,43.237421194991704,42.24526844880646,0.8988568136447038
42.57574593196635,41.1923339031564,42.898709181774706,42.22226300563249,0.9064445831252386
41.77512873520668,42.62220239721902,42.128761266705354,42.175364133043686,0.4254554237308075
43.05037592207625,41.441092611614835,42.13480306740121,42.2087572003641,0.8071865358571906
41.66095696064321,41.28968605375804,42.24435985338547,41.73166762259557,0.4812489108653379
41.80412499829942,41.573277039057345,42.10805292023112,41.82848498586263,0.2682188798665294
40.94356724425484,42.75441677800823,42.715388463127,42.13779082846335,1.0344120451495604
41.776510625116465,41.58295099633474,41.86843080897166,41.74263081014095,0.14572426789277118
41.69502732563656,41.436885119337155,42.85114812776249,41.994353524245405,0.7531481223041631
42.00878204317283,41.46372630027314,41.11566983415359,41.52939272586652,0.4501626528961097
41.52247837928946,42.72683671794946,41.677024599848906,41.97544656569594,0.6552949749921605
41.86249056877061,41.850717075419524,42.63350806404523,42.115571902745124,0.4485845005939697
42.301772313324584,42.15485538447861,41.86598599393768,42.10753789724695,0.22171296193419743
43.00054089006205,42.662491042849986,43.27555253703757,42.97952815664987,0.3070704318848798
41.35173555985997,41.95972070975928,41.85371288044655,41.72172305002193,0.3247729547332447
40.94310915344532,41.421749025785026,40.84160159534564,41.06881992485866,0.3098308551425429
41.19434471398178,41.17597536221713,42.20171808545377,41.52401272055089,0.586981924325332
41.37620029481565,41.72765051901557,42.44644238203202,41.85009773195441,0.5455268291107945
42.27244147825914,41.82407792923005,41.854043603404165,41.98352100363112,0.25066065886300976
41.463808119384765,42.2562281634839,41.96419723750583,41.8947445067915,0.40074947651279025
42.53259711098156,41.41656646068879,41.26146517551895,41.7368762490631,0.6934643968759523
40.99462530796273,42.85844110323603,42.41414898360384,42.08907179826753,0.9735033189451361
42.59609225142117,41.70034959957462,42.13727171158617,42.144571187527326,0.4479159366957516
41.60385738875843,41.418262730841576,42.743866015614614,41.92199537840487,0.7177846839355645
41.3988450927107,41.63833799535968,42.02744261522338,41.68820856776458,0.31725229206621025
41.967891358255606,42.528542958698864,42.53634233509375,42.34425888401607,0.32596716614304744
42.50952623677326,41.9630324182138,42.30843022269557,42.26032962589421,0.27640391457143065
41.233288574157015,43.07672707732479,41.493609354665956,41.93454166871592,0.9976885074613487
41.184345085103935,41.2365081568701,42.460455822235964,41.627103021403336,0.7221758196628528
41.645459042779926,41.98079082936937,41.51414464298193,41.71346483837707,0.24064134514581115
41.90514987796042,41.59874509938522,43.267095944811544,42.25699697405239,0.8880855364940642
42.50348475052371,41.63627859260251,42.97671421378509,42.3721591856371,0.6797990266456488
41.943349757155204,41.625395297368655,42.20409849201109,41.92428118217831,0.28982245390251815
42.061397258306,41.95501686814712,42.90349552377196,42.306636550075034,0.5196245497611764
41.32584192016989,41.97802576267821,42.2376351803123,41.84716762105347,0.4697708241604533
41.083014735495595,42.329292048173,42.56983736997823,41.99404805121561,0.7980925947059322
43.263712762538866,42.236218384909904,42.793733297106826,42.76455481485186,0.5143682648500092
41.85292371254018,41.49272462398733,42.38948680125701,41.911711712594844,0.45126225452411095
41.9108100784242,42.45360026515965,41.27867512413075,41.8810284892382,0.588028467887634
42.72740059445865,41.110080331847335,43.34904617462853,42.395509033644835,1.1557923764196583
41.34255903692971,41.55918631404356,42.21510993423474,41.705618428402666,0.4543325216003296
41.84933801346303,42.30979968668161,42.23481802381683,42.131318574653825,0.2470634333700487
41.10678134502863,42.10208239940373,42.274055003981594,41.82763958280466,0.6301754465293666
41.025758519217064,42.499139486530794,42.14059692990111,41.88849831188299,0.7683606923935984
41.994722625001714,42.61165972149579,42.200441782882365,42.268941376459956,0.31412098146710427
40.909521383549105,42.04551683683219,41.770534784050845,41.57519100147738,0.5926557284904477
41.06551396775974,41.8833416034056,42.55296855937868,41.833941376848,0.7449567620473144
42.550985402857876,41.97338355273659,42.31307644256909,42.27914846605452,0.29029175842359406
40.721805587350794,42.933866868335855,41.7568417734452,41.80417140971061,1.1067898845580764
41.087954577410095,41.634325758073146,42.18621755510687,41.63616596353004,0.5491338013744378
41.82311762902793,41.86119082433464,42.15491745253749,41.946408635300024,0.1815746050513187
42.00820612905844,41.46589822232921,41.29683808939506,41.59031414692757,0.37164581752507375
41.37552562814125,42.42142111532762,42.02138915026735,41.93944529791207,0.527740882188714
41.58654622461349,41.649880633761036,42.9441327305332,42.06018652963591,0.7661745730615708
42.082904414951706,41.638879525302215,41.97127661722911,41.89768685249434,0.23097860455537686
42.01085082272645,42.870910928702685,42.536085464126636,42.47261573851859,0.43352871995351716
42.427070700717074,42.104433890924874,43.09667906558083,42.54272788574092,0.5061324530127842
41.93280916220848,42.09815706536099,41.91101706566116,41.98066109774354,0.10233621388712522
42.7952326169098,42.31502114930657,41.837952427332716,42.31606873118303,0.47864095458916306
41.848181383462695,41.75950161800907,42.46282682082021,42.02350327409733,0.38304034934861614
41.706664085777405,41.806385748186024,42.1369845093894,41.883344781117614,0.2252463902190786
42.466824000895045,41.7564039694026,42.831890802015096,42.35170625743758,0.546906804606388
41.23668079434527,42.230572723210955,42.40200413653911,41.95641921803178,0.6291778216585348
42.19237436982297,41.376559372691645,42.56203850242127,42.04365741497863,0.6065704750890504
41.048584605325686,42.576091380021225,42.506064061220606,42.04358001552251,0.8624023748107107
41.549644948602435,42.2981538099643,40.535777714993095,41.461192157853276,0.8845113324174947
42.00606052846281,42.018346908984654,42.4118149816831,42.14540747304352,0.23079744210290185
41.468437533638095,42.64298292601564,41.68546584370756,41.93229543445377,0.624966282962357
41.59269936325321,41.49394154103182,42.06535579269219,41.71733223232574,0.3054154151153497
40.87902427944227,41.23389548980501,41.90723331187775,41.340051027041675,0.5222597075784987
41.706311393283315,41.314848938273386,41.82403291362626,41.61506441506099,0.2665737955333738
40.86126058497349,41.44038200841396,41.64263697728295,41.314759856890134,0.4055526603657547
42.10332805954497,42.56047323988225,41.59866184950863,42.08748771631195,0.4811013147128298
41.446788975446054,41.05868368356106,42.334669705924235,41.61338078831045,0.6541022140320539
41.77325394548525,41.46457083634857,42.466267303882866,41.90136402857223,0.5129893744602176
41.67648173129814,41.67535278804626,41.41177148272307,41.58786866735583,0.15250568007422974
41.92842948755082,42.00918207726201,43.48563454505939,42.474415369957406,0.8766717802328968
40.872605566336375,42.22461701361952,41.401523063072105,41.499581881009334,0.6813188587053804
42.162538581567894,41.86119566334586,42.247583127610596,42.090439124174786,0.20303341338932088
43.34604348352317,42.07912168485436,43.48195457521837,42.96903991453197,0.7736819746160821
41.69244886963768,42.793717829556584,41.937860097635635,42.141342265609964,0.5781453753450484
41.20283310754593,42.03081730702617,42.72601743991395,41.98655595149535,0.7625561804142209
42.35309434592377,42.05658138201396,41.97266022673089,42.12744531822287,0.19987196615028863
42.311099475302335,41.56366422803324,42.14908993908163,42.00795121413907,0.3931983811943559
42.167927441709324,41.8469941840904,41.798963771326214,41.93796179904198,0.20059879796032745
41.7126220180289,41.209917688136194,42.45308526862344,41.79187499159618,0.6253616422983341
42.815810342912165,41.17415158028395,42.37701301170711,42.12232497830107,0.8499472742462789
41.43691472214566,42.27415222188776,42.79469931700416,42.168588753679195,0.6850200623879068
42.60582941124553,41.52178456432985,41.811353809407656,41.979655928327674,0.5612775694394331
41.53929517052821,41.7585236381314,42.22148225497488,41.83976702121149,0.3482745612547458
41.78738217428751,40.921874840474416,41.80494649477277,41.504734503178234,0.504847666275612
41.28915567582883,41.21323834063148,40.91771787631818,41.140037297592826,0.19624042461426833
41.677985632921796,42.08607224704815,42.280080939294294,42.01471293975475,0.30732523902535847
42.51241823542876,43.354930358850744,42.95660427342708,42.94131762256887,0.421464032628053
41.18968439078813,41.47152674824986,42.889267548856836,41.85015956263161,0.910861039836858
41.90098474717012,42.24482935847973,43.24038923531267,42.46206778032084,0.6956259732479182
39.60464971075483,41.70455768606853,42.323297282064615,41.21083489296266,1.4249851934568833
41.594285882753475,42.174674282226526,42.16038895525998,41.976449706746656,0.3310406454175326
42.29619686632707,41.54440691176296,42.05393311592,41.96484563133668,0.3837309850375841
42.42527006068734,41.017403429282986,41.633734586812594,41.69213602559431,0.7057479429614306
42.03388991711919,42.0931371374538,42.728065905339776,42.28503098663759,0.3848214036035863
42.41455560393653,41.65475772577481,40.26591486890902,41.44507606620679,1.0895591084582263
43.00265842468379,41.60058749182993,41.806533095300665,42.136593003938124,0.7570702626941243
41.3955796416252,42.07329418399179,42.5592529633141,42.009375596310356,0.5844639332679248
42.26642148773247,41.06985022293242,41.79869857052605,41.711656760396984,0.6030156759730262
42.107243746685,41.46627320570767,40.26562243512569,41.27971312917279,0.9348774039492467
42.086294931735715,42.049308065408496,41.86987605959616,42.00182635224679,0.11575908978614725
42.5303649692325,42.089817342163805,39.58991131099239,41.40336454079623,1.5858688519053055
42.19226926890586,41.540600982937214,43.45366489214905,42.395511714664046,0.9725913833674156
41.86337975653067,41.29726517353433,42.06554614955794,41.74206369320765,0.39824879779491507
41.70676218247375,42.03477992728934,42.30052073256016,42.01402094744108,0.2974231083548033
41.684891098145535,41.502894338511354,42.634644301488,41.94080991271497,0.6077296474686567
42.435572827969295,42.9980514989661,42.06789788304529,42.50050740332689,0.468464311992165
41.998119070812095,42.78255973288013,41.34933396263187,42.0433375887747,0.7176820764802356
