A11,B11,C11,mean_WT-NB2,std_WT-NB2
2.377984104746815,2.7569458973924146,2.622567406759367,2.585832469632866,0.19213303145361976
2.7328222648552623,2.505198357269547,3.165677901751043,2.8012328412919505,0.3355120152780241
2.6017911094380457,2.8900811072535464,2.547036857660127,2.6796363581172393,0.1842952830411625
1.8583209496874487,2.522247122323641,2.7235744972698743,2.368047523093655,0.4527682218343173
1.6715595668545173,1.6229864972771166,2.2473105138265588,1.847285525986064,0.34728205963544045
1.2780862683459888,1.6467883554272582,1.8808160027966463,1.6018968755232976,0.30386216764137614
1.3990596687890111,1.3300272362816894,1.4546846605404293,1.3945905218703765,0.06244876549092965
1.5468215330916675,1.023527433572424,1.551944776848434,1.3740979145041752,0.3036137488358972
1.1460592191400867,1.160858651152638,0.8598384214626905,1.0555854305851382,0.16968330643366572
0.6223553351012039,0.8023633827225108,0.9786883664658574,0.8011356947631908,0.17816968800465158
0.44824456866097784,0.8568139009417701,1.1983317505329594,0.8344634067119024,0.37554274529859083
0.19651908198639587,0.7479844910778822,0.43121032839542217,0.4585713004865668,0.2767489682933604
0.7121562841172524,0.45001724728028336,0.6258374006733131,0.5960036440236163,0.13359176035717338
0.31901033220519753,0.6517851050436505,0.36169702882739524,0.4441641553587478,0.18106734266060948
0.0026700586434167425,0.05143366136703707,0.415837625005746,0.15664711500539993,0.2257858777544034
0.4046060199781174,0.3358824549740566,0.13123207178872026,0.29057351558029815,0.14220760837207433
0.10205615193786899,0.19626687315523397,0.3713459149285071,0.22322298000720334,0.1366536420493417
0.40532150102152703,0.3224697447121928,0.5825731309633175,0.43678812556567914,0.13287608599735853
0.03406348605935319,0.09365860474992321,0.5594196474612265,0.22904724609016766,0.28765836896168306
0.33366865918103294,0.38158372067043694,0.34481648826624034,0.3533562893725701,0.02507308181267501
0.7909841706596114,0.6061305833612594,0.9948651560080676,0.7973266366763129,0.19444488203371132
0.8928086267705393,1.3877503862206237,1.0257423915191692,1.1021004681701108,0.256153768690331
0.6509259771989129,1.0232757935234846,1.1142362219723272,0.9294793308982415,0.24548406878809212
0.6148811374479883,1.2039959757242986,1.703684002022509,1.1741870383982653,0.5450131640931264
1.0336359348334123,1.8174387302531056,1.3453187440783998,1.3987978030549726,0.3946285758009628
1.7965484115486237,1.6720427465565686,1.471461563065476,1.6466842403902227,0.16402028880726224
1.8847122217262413,2.4994213779761227,2.295088682787523,2.2264074274966292,0.31305698014197036
2.489711910219698,2.7500801928000156,2.714712618750986,2.6515015739235666,0.14122548560577353
3.1572451749275094,3.7781118319357514,3.527707321372052,3.4876881094117707,0.3123619766242186
3.6497069032615648,4.403039470571396,3.7880532369507067,3.9469332035945555,0.401010750595253
4.737055959762677,5.587430514075239,4.276740416826577,4.867075630221497,0.6649480948059718
5.384234757746169,6.092885447651251,5.109405823555922,5.528842009651114,0.5074361888260411
7.010518838250994,8.286478875303706,6.268517149675626,7.188504954410109,1.0206868641674678
7.77616088191406,8.886747982112357,6.466376253994246,7.709761706006887,1.2115512632527055
9.70840495973494,10.18716934075504,8.565245345612835,9.486939882034271,0.8333333348578074
10.92444953585582,12.167249318605405,9.94589035944288,11.012529737968036,1.1132957818414662
11.573961238158008,13.34585199598102,11.021897521194395,11.980570251777808,1.2141619610611445
13.608138182135834,15.514710628006876,12.67498448963676,13.93261109992649,1.4474022043026944
15.132165272983155,16.509016348937504,14.753320739445764,15.464834120455473,0.9239146009540405
17.29529125018407,17.97149196697935,15.372068131963754,16.879617116375726,1.3486436918807674
17.855539536157632,19.5575410955718,17.319333269346398,18.244137967025278,1.1686103386923958
20.060798546136603,20.497400846857506,18.146821732875377,19.568340375289832,1.2502767014935392
21.9692576541957,22.885923957536342,20.192342492297012,21.68250803467635,1.3694941714702848
22.882277507471898,23.56582007294436,21.461815742744953,22.636637774387072,1.0732952595753655
23.791301917674875,25.063333306029122,23.241535242726975,24.03205682214366,0.9344566543624122
24.534664696571816,25.890691512978385,24.013969963625804,24.813108724392,0.9688494469847388
26.695776645252778,26.85122637572096,25.322541579883858,26.289848200285864,0.8413101259825785
26.74474853990074,28.432317556551578,26.39054483430409,27.189203643585472,1.091038137152882
27.67375413128738,28.64196433127697,27.40058632690751,27.905434929823954,0.652312679426809
28.402920883630905,30.329499995943195,28.14257927070595,28.95833338342668,1.194578523293925
28.7845381465009,30.225257362955947,28.75960620688181,29.256467238779553,0.8390894641988891
30.471857584147166,31.594169290292623,29.92639139121022,30.664139421883334,0.8503528732293006
31.00753292844577,31.82339326933497,31.10001352809067,31.310313241957136,0.44673985852865156
31.901094104344413,32.90277904897106,31.02673849922265,31.94353721751271,0.9387401661091556
32.508873880999026,32.75070255416055,31.941183330002648,32.400253255054075,0.41554683713849483
32.989802347371196,34.255651449217005,32.57906124687765,33.27483834782195,0.873883755318636
32.83657960919445,33.39071730640806,33.40439749344936,33.21056480301729,0.323952899012187
34.218592302068956,34.769720884161835,33.31387102620543,34.100728070812075,0.7350467229947022
34.436970252962844,34.30380949921578,33.79201782480091,34.17759919232651,0.34049624053990246
35.17719098096968,34.77992563571382,35.39447491233384,35.11719717633911,0.311636239539121
35.73001108692221,35.8301309877524,35.11514158405622,35.558427886243614,0.38714733360284137
34.98446419071868,36.34919216719026,34.75877352254347,35.36414329348414,0.8605085892178057
35.53991726256189,35.91317346892905,35.32784789251816,35.59364620800304,0.2963386699096989
35.22350273572753,36.06433363229659,35.686157083884865,35.65799781730299,0.4211221406873589
36.32916732247815,36.022760028430326,36.522687219717426,36.291538190208634,0.252078882184862
36.153528132907944,36.465770523932875,37.14047335095771,36.58659066926617,0.5044436009075709
37.532081855687764,38.28140840572089,37.624265330880085,37.81258519742958,0.40862066608169817
36.196707152701045,37.65576215261973,36.47852001069366,36.776996438671475,0.7739680269499041
36.67112430479299,38.09000240575241,37.88898457762219,37.55003709605586,0.7677680722657512
37.69565800442108,38.237824630161505,38.77761894308889,38.23703385922383,0.5409809027957829
37.24675998504955,37.759852947548175,36.75437672270277,37.2536632184335,0.5027736574798899
37.15242274599737,37.98963951348285,37.741791922531796,37.62795139400401,0.4300613077124282
37.60470163736434,37.77052602226055,37.932622734706456,37.76928346477712,0.16396407985390765
38.32441707912041,37.68617810123951,37.848870573824186,37.953155251394705,0.3316530094897414
37.51275991901565,38.967528777573264,38.439003341425234,38.30643067933805,0.736389666553597
37.225960106534544,38.38731057116439,38.273759386405196,37.962343354701375,0.6402489234864878
37.96331820260011,38.632649819265794,38.5059239923846,38.367297338083496,0.3555477678584319
38.26863918822029,39.08695726999943,38.87751425710749,38.74437023844241,0.4250960103569422
37.75818496506578,39.76629785299332,38.9253663585694,38.816616392209504,1.008463811473981
38.23919932274716,39.10346571253321,39.694054787017194,39.01223994076585,0.7317053447631805
38.71678249748195,40.04893571282489,38.75077894969066,39.172165719999164,0.7594953291037475
38.083168359297765,39.50396667436792,39.00045796491532,38.862530999527,0.7203713270685282
38.112095677727964,39.034502674354435,39.638033944801684,38.92821076562803,0.7685020339111106
39.2937675677725,39.99883542862564,39.887160392699464,39.72658779636586,0.37896944615890904
37.99314051202599,39.150465562323525,39.500603592458006,38.88140322226918,0.7889278432423589
39.57955556501748,39.684414049974635,39.33410843390049,39.5326926829642,0.17979322414659063
39.315192410917234,40.25046287310935,39.293808247046535,39.61982117702437,0.5462563795936978
39.21198024240356,40.157208998979726,38.54981224338434,39.30633382825587,0.807841588337118
38.49412573504549,40.8685544495998,40.365519684295286,39.90939995631353,1.2512041539315713
38.91484159822644,39.40309899928076,40.269768988177425,39.52923652856154,0.6862142997851647
40.01247376549663,39.09313701982949,40.34557326684759,39.81706135072457,0.6486822389247906
39.27480286960934,40.431956619509805,40.319642048978736,40.008800512699295,0.6381363849010655
39.068487698843796,40.79605749340451,39.576501950704035,39.81368238098411,0.887871199077051
39.60479569968166,40.84112076463886,39.491307422446226,39.97907462892225,0.748707254102311
39.03176670071577,40.127900518424134,40.86261254116092,40.00742658676694,0.9213493360422708
38.60951402775191,40.7708008868894,39.52630877188011,39.635541228840474,1.0847760225550205
39.41924310665282,41.677064836667874,40.111898660945684,40.40273553475546,1.1566673275007053
39.228294278471324,40.39583734620647,40.020318834432146,39.88148348636998,0.5960248687410248
40.263758558995434,40.15975940851966,40.69915359666794,40.37422385472768,0.2861615954717622
39.36262955357589,40.2579526286113,40.92184956691998,40.18081058303573,0.7824672094726225
38.86789024313604,39.20471774333976,41.188371640464865,39.75365987564688,1.2538586751718512
39.871580049438606,40.33067480378057,40.09172521439286,40.09799335587068,0.22961155363845695
39.57593248292765,41.04276806476175,41.19890857569945,40.60586970779628,0.8953619269136642
39.62983108468377,40.26381863661278,40.76150145146096,40.218383724252504,0.5672016424573296
39.40306143403073,40.88492330067877,40.76227847487994,40.350087736529815,0.8224381749059436
38.85235027662402,40.947685498475956,40.633015880941024,40.14435055201367,1.1299127292650009
40.429236626596015,41.74256969074343,41.956992578865034,41.376266298734826,0.8271294902680658
39.52144003429003,40.06115469552151,40.097443518422224,39.89334608274459,0.3225907644751979
40.8153637500573,40.65862495727572,41.4467216506879,40.97357011934031,0.4171882560704284
40.420005706455626,40.07211025575372,41.57349767987658,40.68853788069531,0.7858900659634198
39.693411888326594,40.88880427755587,40.24253843878274,40.27491820155507,0.5983536394430251
38.82002743575128,40.12908061817947,41.08568577762589,40.011597943852216,1.1373889240720687
40.63813655628273,40.19962821395939,41.21061606811031,40.682793612784145,0.5069712021719752
39.96209773256908,40.997887601566894,41.044338904732825,40.66810807962293,0.6118638643536501
40.60833888724355,41.14543279533983,41.47807376875653,41.0772818171133,0.4388543128476977
39.66201861218484,40.537992044702165,41.514519603068926,40.571510086651976,0.9267052253325998
39.775158836945025,41.201422750516045,41.20570910324402,40.72743023023503,0.8246940026845061
39.679847590435465,40.063545011379986,41.8590871924604,40.534159931425286,1.163348663550778
40.05352783577615,40.66718767435116,39.970330077042334,40.23034852905655,0.3805940040395782
40.33585421968582,41.55926638612833,41.204942205838265,41.03335427055081,0.6294967409780988
39.798289026695976,41.263131411724416,40.843599784335574,40.63500674091865,0.7543699997782266
40.04621904597907,40.578302064571474,40.910060762562814,40.51152729103779,0.43577491966948156
40.39553420950348,40.74827399446354,40.239517742769465,40.46110864891216,0.26064005109973587
39.309276443869926,40.820253131747954,41.8543273718692,40.66128564916236,1.2799508005846147
39.24458514153824,41.64824299203867,41.5253534136918,40.806060515756236,1.3536725860907048
40.08667132687712,41.06299526723026,40.46906479719743,40.539577130434935,0.4919665649011269
40.898209175348555,40.80409813833113,41.374608155696876,41.025638489792186,0.30585796150067285
39.73455554006387,40.53296998913215,41.15970775456033,40.475744427918784,0.7142974046314161
40.818523093806746,40.34060087269469,41.34713522106772,40.83541972918972,0.5034798613938088
40.002770460564626,41.91036656941354,41.85924651549874,41.25746118182564,1.086894622073325
40.18667752274735,41.25296934168287,40.453723017739726,40.63112329405664,0.5548402511626158
40.16163310410666,41.2225591519119,40.98400772939418,40.78939999513758,0.5565924428181505
39.49240254597296,39.91902058892649,41.37376480723762,40.26172931404569,0.9863913737621292
40.45443980309614,40.6219564675132,40.8085720380071,40.62832276953881,0.17715193282001807
39.97654210488787,40.208022776063395,41.21956101103617,40.46804196399581,0.6610457501794444
40.23527804577378,41.2838270276049,40.40867763887268,40.64259423741712,0.5620511303526743
41.17564312573489,40.87023677398452,42.213552611682154,41.41981083713386,0.7041574848140714
39.68525311190593,40.99158860940029,40.86076863123795,40.512536784181385,0.7194283650800667
40.25257797918646,40.850454998080146,40.33122816334731,40.47808704687131,0.32486902158059816
40.51893442804537,41.80361115923359,41.98330733850529,41.43528430859475,0.7986523066381015
40.055570465009296,39.961983209025085,41.02250505244459,40.346686242159656,0.587143885152415
40.190723483934306,40.686066065835796,40.18825180174034,40.35501378383682,0.2867023497737097
39.84116954435054,41.000372090981394,40.77697363822383,40.539505091185255,0.6150049749012778
39.324715206714565,39.621470794992504,40.424256765800564,39.790147589169216,0.5688469088512442
39.69681314114973,40.424434482063525,42.390499915658076,40.837249179623775,1.3934845139726573
40.787186525953686,41.224800197013025,41.66186104745178,41.22461592347283,0.43733728986565146
40.663481180899915,40.173715549755876,41.93553537635343,40.92424403566974,0.909395527352559
40.51595173332492,41.60898440165189,41.077368350590824,41.06743482852254,0.5465840371370213
40.1289167401378,40.87202248271694,41.28626327033727,40.76240083106401,0.5864089252599506
40.14912684632252,42.433136904377164,41.45740517060781,41.346556307102496,1.14603276097545
40.053090206844374,41.13756415433901,41.13973451143795,40.77679629087378,0.6267487931048338
39.79411934164851,40.252276954952684,40.12439980287867,40.05693203315995,0.23641282668302366
40.61073771562205,40.739993884575334,40.75039130340674,40.70037430120137,0.07780144397971271
39.51991663641978,40.30080227646879,41.12532376112413,40.31534755800423,0.802802393446906
40.16010366277488,40.991425343268226,41.84544627535983,40.998991760467646,0.8426967832207478
40.8586289005114,41.60728867356539,40.88355195061994,41.116489841565574,0.42522689205407244
41.11675070905562,40.49996759651281,41.42783542725995,41.01485124427613,0.47225237270511544
40.89740662395288,41.840253758368014,40.60513905078199,41.114266477700966,0.6454829450493289
40.674017525733774,39.46913041580849,40.30120913230493,40.14811902461573,0.6168595243005023
41.174627387026916,40.63856528527033,40.6809336437871,40.831375438694785,0.29801878208630705
40.29678860681069,40.647267757890944,41.33178140557935,40.75861259009366,0.5264036256708652
39.41643798565466,40.65417982239834,41.89771122823941,40.65610967876413,1.2406377470280971
40.61036253299838,40.73611154727802,42.95390264217676,41.433458907484386,1.3182431742368474
40.31086400360572,41.50945874598793,41.8240154112425,41.21477938694539,0.7984570990933597
40.83351667862078,41.00020074216475,40.57794946437572,40.80388896172042,0.21267906950417872
39.38988714058618,40.868179346272235,41.00532841547418,40.421131634110864,0.8957127725250302
40.24166967214098,40.93981438725955,40.726025219189594,40.63583642619671,0.3577038224539034
40.426440754896504,41.45908086795657,40.71440821963602,40.8666432808297,0.5328865134038017
39.07090847763748,41.117483738929025,41.0153508502916,40.4012476889527,1.1532387413746805
39.96750423169275,40.6729001392583,41.024673433415735,40.55502593478892,0.5383515824508823
40.34189312695125,41.35810673671385,41.14850623819322,40.949502033952776,0.5365394022303626
39.61275608229845,40.89295092762216,41.76978310476216,40.75849670489426,1.0847810135767892
39.89125793307207,40.44219752770922,41.54547876841784,40.62631140973304,0.8423390553621649
40.50593151306916,41.89784003008261,41.8224384660972,41.40873666974966,0.782760635289958
